dashboard_id,medewerker_id,snapshot_datum,activiteiten_vandaag,actieve_minuten_vandaag,calorieen_vandaag,gem_hartslag,reeks_weken,totaal_punten,rang_in_org,doel_voortgang_pct
16109,1017,2026-01-10,1,80.6,857,118.0,1,200,12,67.3
16110,957,2026-01-10,1,76.8,816,127.0,1,750,10,150
16111,978,2026-01-10,1,71.6,761,119.0,2,2250,18,47.7
16112,956,2026-01-10,1,81.2,863,117.0,1,1250,107,90.2
16113,1026,2026-01-10,1,69.3,736,125.0,1,600,19,114.8
16114,999,2026-01-10,1,73.9,785,122.0,1,400,3,127.7
16115,931,2026-01-10,1,77.9,828,137.0,2,650,106,37.1
16116,943,2026-01-10,1,75.1,798,132.0,2,800,9,115.3
16117,930,2026-01-10,1,74.9,796,129.0,6,300,20,41.6
16118,981,2026-01-10,1,79.7,847,145.0,1,1200,9,53.1
16119,1023,2026-01-10,1,84.4,897,112.0,1,1550,2,150
16120,946,2026-01-10,1,79.3,843,141.0,2,1500,15,57.6
16121,964,2026-01-10,1,72.0,765,136.0,2,1500,9,49.0
16122,963,2026-01-10,1,45.4,363,132.0,1,250,78,75.8
16123,1018,2026-01-11,1,62.7,83,100.0,1,1400,4,150
16124,989,2026-01-11,1,59.0,78,109.0,1,450,9,65.6
16125,966,2026-01-11,1,56.6,75,118.0,1,550,14,59.2
16126,1023,2026-01-11,1,63.3,84,95.0,1,1550,2,150
16127,955,2026-01-18,1,26.0,26,97.0,2,400,6,14.4
16128,956,2026-01-18,2,151.2,1010,107.0,2,1250,5,150
16129,1023,2026-01-18,1,29.6,29,97.0,2,1550,2,32.9
16130,930,2026-01-18,1,33.8,33,114.0,7,300,7,59.8
16131,945,2026-01-18,2,143.9,966,115.0,2,1950,6,95.9
16132,999,2026-01-18,1,31.2,31,108.0,2,400,3,14.9
16133,979,2026-01-18,1,39.0,39,100.0,3,1200,6,13.0
16134,937,2026-01-18,1,62.9,318,127.0,1,550,18,
16135,931,2026-01-18,1,56.7,287,129.0,3,650,23,27.0
16136,947,2026-01-18,2,172.2,1275,110.5,9,1300,4,57.4
16137,952,2026-01-18,1,66.5,336,117.0,3,1350,10,31.7
16138,990,2026-01-18,1,60.7,307,121.0,3,500,6,33.7
16139,995,2026-01-18,1,58.4,295,129.0,1,1700,2,32.4
16140,1029,2026-01-13,1,26.1,287,123.0,2,1350,20,29.0
16141,974,2026-01-13,1,26.5,291,114.0,2,500,1,8.8
16142,946,2026-01-13,1,22.3,245,143.0,3,1500,8,32.3
16143,1013,2026-01-13,1,40.1,441,116.0,6,1500,5,13.4
16144,1028,2026-01-13,1,30.6,336,129.0,8,1650,20,25.5
16145,1012,2026-01-18,1,130.1,1084,145.0,2,1250,9,43.4
16146,983,2026-01-18,1,118.3,985,106.0,2,250,16,39.4
16147,963,2026-01-18,1,122.8,1023,125.0,2,250,12,68.2
16148,1017,2026-01-18,1,120.7,1005,112.0,2,200,3,64.9
16149,923,2026-01-18,1,126.4,1053,122.0,5,300,1,132.1
16150,1000,2026-01-18,1,112.1,934,112.0,2,450,17,74.7
16151,953,2026-01-18,1,119.7,997,129.0,1,1750,15,49.9
16152,987,2026-01-18,1,122.1,1017,,3,300,14,81.4
16153,1019,2026-01-18,1,109.3,910,112.0,10,1950,18,91.1
16154,961,2026-01-18,1,126.5,1054,146.0,1,950,10,60.2
16155,980,2026-01-18,1,116.5,970,111.0,1,1550,2,105.9
16156,964,2026-01-18,1,122.5,1020,122.0,3,1500,13,51.0
16157,969,2026-01-18,1,127.0,1058,130.0,2,450,11,52.9
16158,1017,2026-01-14,1,74.0,641,119.0,2,200,3,64.9
16159,975,2026-01-14,1,75.3,652,135.0,7,1700,19,35.9
16160,924,2026-01-14,1,65.7,569,138.0,1,900,18,31.3
16161,923,2026-01-14,1,71.7,621,132.0,5,300,1,132.1
16162,930,2026-01-14,1,73.9,640,128.0,7,300,7,59.8
16163,936,2026-01-14,1,71.7,621,132.0,1,400,20,47.8
16164,946,2026-01-14,1,74.6,646,140.0,3,1500,8,32.3
16165,980,2026-01-14,1,74.1,642,113.0,1,1550,2,105.9
16166,989,2026-01-24,1,71.4,595,140.0,1,450,3,150
16167,958,2026-01-24,2,127.1,979,124.0,1,500,5,103.4
16168,925,2026-01-24,1,70.3,585,109.0,1,300,16,46.9
16169,945,2026-01-24,1,75.0,625,,3,1950,10,81.5
16170,943,2026-01-24,3,174.3,1143,122.0,1,800,8,96.8
16171,1003,2026-01-24,1,72.0,600,126.0,1,200,18,30.0
16172,927,2026-01-24,1,47.2,118,119.0,1,1250,9,150
16173,936,2026-01-24,1,49.5,123,116.0,2,400,20,33.0
16174,978,2026-01-24,1,45.8,114,108.0,1,2250,18,30.5
16175,953,2026-01-24,2,104.2,511,131.0,2,1750,1,92.7
16176,1016,2026-01-24,1,38.7,96,117.0,1,600,12,
16177,939,2026-01-25,1,85.1,431,128.0,1,600,6,150
16178,946,2026-01-25,1,94.3,477,131.0,4,1500,7,60.0
16179,979,2026-01-22,1,53.6,428,128.0,4,1200,2,72.1
16180,952,2026-01-22,1,65.2,521,,4,1350,10,31.0
16181,974,2026-01-22,1,63.2,505,109.0,3,500,11,40.9
16182,988,2026-01-22,1,66.2,529,126.0,1,800,28,44.1
16183,1012,2026-01-24,1,56.3,388,130.0,3,1250,9,18.8
16184,939,2026-01-24,1,55.5,382,131.0,1,600,6,150
16185,960,2026-01-24,1,65.2,449,129.0,1,1300,1,21.7
16186,979,2026-01-24,1,63.1,435,112.0,4,1200,2,72.1
16187,999,2026-01-24,1,66.7,460,113.0,3,400,4,96.1
16188,965,2026-01-24,1,66.7,460,119.0,1,600,18,31.8
16189,1008,2026-01-24,1,56.6,390,113.0,1,900,8,47.2
16190,985,2026-01-24,1,54.5,376,140.0,1,300,7,26.0
16191,929,2026-01-24,1,61.6,425,126.0,1,1700,4,34.2
16192,1023,2026-01-24,1,55.8,385,113.0,3,1550,2,62.0
16193,974,2026-01-24,1,59.6,411,105.0,3,500,11,40.9
16194,946,2026-01-24,1,53.1,366,,4,1500,7,60.0
16195,997,2026-01-24,1,60.6,418,,1,950,12,20.2
16196,994,2026-01-24,1,61.6,425,102.0,1,2250,5,20.5
16197,1020,2026-01-24,1,66.6,459,127.0,1,200,13,44.4
16198,922,2026-01-24,1,63.8,440,120.0,1,750,4,70.9
16199,927,2026-01-22,1,68.8,172,127.0,1,1250,9,150
16200,953,2026-01-22,1,69.9,174,129.0,2,1750,1,92.7
16201,1022,2026-01-22,1,74.6,186,120.0,1,2450,19,62.2
16202,989,2026-01-22,1,76.2,190,117.0,1,450,3,150
16203,1016,2026-01-22,1,56.7,141,116.0,1,600,12,
16204,969,2026-01-22,1,79.4,198,120.0,3,450,15,33.1
16205,999,2026-01-22,1,72.7,181,113.0,3,400,4,96.1
16206,961,2026-01-22,1,68.0,169,121.0,2,950,10,32.4
16207,966,2026-01-22,1,70.3,175,112.0,1,550,17,29.3
16208,946,2026-01-20,1,32.7,261,141.0,4,1500,7,60.0
16209,962,2026-01-20,1,50.6,404,120.0,1,350,7,42.2
16210,945,2026-01-20,1,47.2,377,111.0,3,1950,10,81.5
16211,927,2026-01-20,1,37.1,296,138.0,1,1250,9,150
16212,939,2026-01-20,1,41.7,333,134.0,1,600,6,150
16213,972,2026-01-20,1,37.6,300,129.0,1,450,16,31.3
16214,953,2026-01-20,1,48.3,386,132.0,2,1750,1,92.7
16215,987,2026-01-20,1,49.3,394,138.0,4,300,14,32.9
16216,990,2026-01-20,1,49.9,399,,4,500,6,27.7
16217,993,2026-01-20,1,46.4,371,113.0,1,500,20,30.9
16218,956,2026-01-20,1,44.3,354,,3,1250,5,49.2
16219,979,2026-01-20,2,99.6,767,115.0,4,1200,2,72.1
16220,1029,2026-01-20,1,94.6,173,101.0,3,1350,13,105.1
16221,981,2026-01-20,1,94.5,173,131.0,1,1200,14,39.4
16222,999,2026-01-20,1,62.4,468,,3,400,4,96.1
16223,973,2026-01-20,1,58.1,435,109.0,1,850,18,32.3
16224,942,2026-01-20,1,65.3,489,127.0,1,1750,20,21.8
16225,958,2026-01-20,1,59.0,442,127.0,1,500,5,103.4
16226,948,2026-01-20,1,49.9,374,127.0,1,1350,72,23.8
16227,921,2026-01-20,1,61.6,462,138.0,1,1450,15,41.1
16228,983,2026-01-20,1,61.8,463,104.0,3,250,16,20.6
16229,989,2026-01-20,1,56.3,422,126.0,1,450,3,150
16230,962,2026-01-29,2,125.4,835,127.0,2,350,2,150
16231,1008,2026-01-29,2,70.2,356,110.5,2,900,8,58.5
16232,1025,2026-01-29,2,78.9,372,116.0,1,500,12,74.9
16233,945,2026-01-29,1,49.8,313,124.0,4,1950,10,33.2
16234,931,2026-01-29,1,42.8,269,129.0,1,650,11,65.3
16235,994,2026-01-29,2,78.4,382,110.0,2,2250,5,26.1
16236,965,2026-01-29,2,120.0,798,116.5,2,600,5,104.8
16237,1019,2026-01-29,2,79.3,350,103.5,1,1950,4,150
16238,936,2026-01-29,2,106.4,564,123.5,3,400,20,70.9
16239,995,2026-01-29,1,74.5,514,133.0,1,1700,20,69.5
16240,943,2026-01-29,1,72.4,499,134.0,2,800,8,66.2
16241,1013,2026-01-29,1,72.7,501,97.0,1,1500,5,24.2
16242,1016,2026-01-29,1,74.1,511,133.0,2,600,19,
16243,1027,2026-01-29,1,78.9,544,113.0,1,1350,14,103.3
16244,956,2026-01-29,2,107.1,624,112.0,4,1250,9,150
16245,997,2026-01-29,1,72.4,499,136.0,2,950,18,44.2
16246,941,2026-01-29,1,78.2,539,131.0,1,1100,13,71.0
16247,1012,2026-01-29,1,67.5,465,145.0,4,1250,9,33.8
16248,973,2026-01-29,1,73.8,509,113.0,2,850,17,77.7
16249,998,2026-01-29,1,74.4,513,122.0,1,1050,13,82.7
16250,922,2026-01-29,1,75.1,518,113.0,2,750,4,83.4
16251,966,2026-01-29,2,121.5,677,117.0,2,550,17,50.6
16252,946,2026-01-27,1,95.8,1564,163.0,5,1500,7,31.9
16253,1029,2026-01-27,1,87.7,1432,,4,1350,10,150
16254,963,2026-01-27,2,127.7,1936,133.0,1,250,7,115.4
16255,961,2026-01-27,1,89.4,1460,141.0,3,950,10,42.6
16256,941,2026-01-27,1,92.1,1504,137.0,1,1100,13,71.0
16257,921,2026-01-31,2,130.1,769,131.0,2,1450,1,150
16258,972,2026-01-31,1,81.4,746,127.0,2,450,6,150
16259,963,2026-01-31,1,80.0,733,135.0,1,250,7,115.4
16260,960,2026-01-31,2,115.6,754,125.5,2,1300,8,63.9
16261,1022,2026-01-31,2,128.9,756,123.0,2,2450,3,150
16262,1027,2026-01-31,1,76.1,697,109.0,1,1350,14,103.3
16263,1000,2026-01-29,1,27.6,69,103.0,1,450,17,49.3
16264,969,2026-01-29,1,31.3,78,125.0,4,450,15,32.3
16265,985,2026-01-29,1,31.3,78,125.0,2,300,7,38.2
16266,974,2026-01-29,1,32.7,81,94.0,4,500,11,10.9
16267,923,2026-01-29,1,37.0,92,116.0,1,300,1,24.7
16268,1022,2026-01-29,1,27.7,69,110.0,2,2450,3,150
16269,972,2026-01-29,1,36.0,90,112.0,2,450,6,150
16270,948,2026-01-29,1,31.7,79,106.0,2,1350,96,15.1
16271,955,2026-01-29,1,38.2,95,97.0,1,400,6,21.2
16272,1029,2026-01-29,1,29.8,74,112.0,4,1350,10,150
16273,972,2026-01-28,1,60.8,383,122.0,2,450,6,150
16274,947,2026-01-28,2,142.8,1154,116.0,1,1300,16,47.6
16275,981,2026-01-28,1,52.8,332,138.0,2,1200,14,34.4
16276,962,2026-01-30,1,53.0,424,122.0,2,350,2,150
16277,924,2026-01-30,1,60.4,483,136.0,1,900,18,28.8
16278,956,2026-01-30,1,64.9,519,120.0,4,1250,9,150
16279,927,2026-01-30,1,57.0,456,139.0,2,1250,9,63.3
16280,965,2026-01-30,2,100.1,943,111.0,2,600,5,104.8
16281,960,2026-01-28,1,76.2,457,137.0,2,1300,8,63.9
16282,1015,2026-01-28,1,77.1,462,123.0,1,50,13,71.5
16283,989,2026-01-28,1,83.4,500,129.0,2,450,15,150
16284,951,2026-01-28,1,78.3,469,118.0,1,1550,6,26.1
16285,988,2026-01-28,1,75.7,454,125.0,2,800,84,82.1
16286,931,2026-01-30,1,53.7,622,141.0,1,650,11,65.3
16287,959,2026-01-30,1,53.8,624,,1,500,11,59.8
16288,925,2026-01-30,1,45.5,527,118.0,2,300,16,61.4
16289,1025,2026-01-30,1,56.0,649,131.0,1,500,12,74.9
16290,988,2026-01-30,1,47.4,549,137.0,2,800,26,82.1
16291,969,2026-01-30,1,46.3,537,148.0,4,450,15,32.3
16292,985,2026-01-30,1,49.0,568,,2,300,7,38.2
16293,1017,2026-01-30,1,46.7,541,104.0,1,200,3,36.4
16294,1029,2026-01-30,1,45.0,522,129.0,4,1350,10,150
16295,957,2026-01-30,1,43.1,499,127.0,1,750,10,35.9
16296,1000,2026-01-30,1,46.3,537,122.0,1,450,17,49.3
16297,935,2026-01-28,1,52.9,396,130.0,1,1000,10,
16298,939,2026-01-28,1,47.6,357,,2,600,6,39.7
16299,995,2026-01-28,1,50.6,379,133.0,1,1700,20,69.5
16300,943,2026-01-31,1,46.8,62,,2,800,8,66.2
16301,931,2026-01-31,1,40.7,54,126.0,1,650,11,65.3
16302,964,2026-01-31,1,52.8,70,111.0,1,1500,13,29.4
16303,925,2026-01-31,1,46.6,62,97.0,2,300,16,61.4
16304,1015,2026-01-31,1,30.2,40,,1,50,13,71.5
16305,997,2026-01-31,1,60.1,120,121.0,2,950,18,44.2
16306,989,2026-01-31,1,65.4,130,,2,450,15,150
16307,921,2026-01-26,1,60.6,307,128.0,2,1450,1,150
16308,1016,2026-01-26,1,56.9,288,112.0,2,600,19,
16309,973,2026-01-26,1,66.0,334,106.0,2,850,17,77.7
16310,962,2026-01-26,1,62.5,316,108.0,2,350,2,150
16311,1019,2026-01-26,1,55.8,282,100.0,1,1950,4,150
16312,1017,2026-01-26,1,62.4,316,,1,200,3,36.4
16313,1028,2026-01-28,1,97.6,894,132.0,1,1650,20,81.3
16314,921,2026-01-28,1,81.9,750,136.0,2,1450,1,150
16315,1019,2026-01-28,1,96.0,880,111.0,1,1950,4,150
16316,930,2026-01-28,1,91.6,839,,1,300,7,50.9
16317,1022,2026-01-28,1,82.3,754,133.0,2,2450,3,150
16318,1012,2026-01-27,1,34.0,374,143.0,4,1250,9,33.8
16319,964,2026-01-27,1,17.7,194,128.0,1,1500,13,29.4
16320,972,2026-01-27,1,26.8,294,124.0,2,450,6,150
16321,981,2026-01-27,1,29.8,327,143.0,2,1200,14,34.4
16322,929,2026-01-27,1,32.3,355,127.0,2,1700,4,17.9
16323,975,2026-01-27,1,28.4,312,,1,1700,19,13.5
16324,1003,2026-01-27,1,28.1,309,,2,200,18,11.7
16325,980,2026-02-06,2,128.5,1150,114.0,1,1550,2,71.4
16326,1017,2026-02-06,1,78.6,471,104.0,2,200,13,26.2
16327,931,2026-02-06,1,92.0,552,123.0,2,650,11,43.8
16328,993,2026-02-06,1,93.2,559,115.0,1,500,1,103.5
16329,998,2026-02-06,1,95.0,570,125.0,2,1050,10,105.6
16330,999,2026-02-06,1,86.6,519,115.0,1,400,12,41.2
16331,948,2026-02-04,1,31.3,363,125.0,3,1350,87,14.9
16332,1003,2026-02-04,1,31.7,367,134.0,3,200,18,13.2
16333,1022,2026-02-04,2,88.6,443,124.0,3,2450,7,73.8
16334,960,2026-02-04,1,35.6,412,146.0,3,1300,8,11.9
16335,1029,2026-02-06,1,37.8,50,109.0,5,1350,3,117.8
16336,979,2026-02-06,1,45.0,60,110.0,1,1200,2,15.0
16337,997,2026-02-06,1,40.5,54,113.0,3,950,5,34.1
16338,947,2026-02-06,1,53.8,71,103.0,2,1300,18,17.9
16339,929,2026-02-06,1,46.6,62,111.0,3,1700,4,25.9
16340,994,2026-02-06,1,42.9,57,99.0,3,2250,5,14.3
16341,1028,2026-02-06,1,38.9,51,103.0,2,1650,20,32.4
16342,1019,2026-02-06,1,39.7,52,95.0,2,1950,4,33.1
16343,924,2026-02-06,1,44.4,59,111.0,2,900,9,28.3
16344,953,2026-02-06,1,48.6,64,119.0,1,1750,1,20.2
16345,975,2026-02-06,1,44.6,59,108.0,2,1700,8,30.3
16346,930,2026-02-06,1,45.0,60,123.0,2,300,4,60.4
16347,952,2026-02-06,1,46.6,62,100.0,1,1350,10,22.2
16348,989,2026-02-06,1,46.9,62,111.0,3,450,15,52.1
16349,1030,2026-02-06,1,43.8,58,108.0,1,200,12,
16350,957,2026-02-06,1,46.0,647,133.0,2,750,10,38.3
16351,987,2026-02-06,1,50.6,712,137.0,1,300,19,33.7
16352,1004,2026-02-06,1,47.4,667,128.0,1,1100,29,31.6
16353,1027,2026-02-06,1,40.8,574,118.0,2,1350,14,27.2
16354,927,2026-02-06,1,49.1,691,,3,1250,9,54.6
16355,925,2026-02-06,1,47.8,673,112.0,3,300,20,31.9
16356,959,2026-02-06,1,46.1,649,138.0,2,500,11,51.2
16357,946,2026-02-03,1,57.9,364,139.0,6,1500,17,19.3
16358,958,2026-02-04,1,62.3,124,111.0,1,500,16,34.6
16359,993,2026-02-04,1,62.1,124,95.0,1,500,1,103.5
16360,997,2026-02-04,1,61.7,123,126.0,3,950,5,34.1
16361,988,2026-02-04,1,70.6,141,114.0,3,800,6,60.5
16362,932,2026-02-04,1,63.6,127,115.0,1,1500,15,
16363,961,2026-02-04,1,66.7,133,115.0,4,950,14,31.8
16364,930,2026-02-04,1,63.7,127,,2,300,4,60.4
16365,1029,2026-02-04,1,68.2,136,120.0,5,1350,3,117.8
16366,975,2026-02-07,1,19.1,19,120.0,2,1700,8,30.3
16367,955,2026-02-07,1,22.2,22,98.0,2,400,6,12.3
16368,962,2026-02-07,1,21.4,21,107.0,3,350,2,17.8
16369,924,2026-02-07,1,15.0,15,122.0,2,900,9,28.3
16370,988,2026-02-07,1,20.1,20,109.0,3,800,6,60.5
16371,997,2026-02-15,1,68.8,756,142.0,4,950,16,33.1
16372,1020,2026-02-15,1,73.6,809,125.0,1,200,8,97.9
16373,936,2026-02-15,1,73.3,806,153.0,1,400,11,88.2
16374,966,2026-02-15,1,86.7,953,131.0,1,550,3,74.9
16375,955,2026-02-15,2,115.0,841,107.0,3,400,12,63.9
16376,1008,2026-02-15,1,77.6,853,117.0,1,900,8,64.7
16377,945,2026-02-15,1,80.4,884,119.0,1,1950,10,53.6
16378,975,2026-02-15,1,78.7,865,133.0,3,1700,8,37.5
16379,979,2026-02-15,1,72.7,799,123.0,2,1200,2,24.2
16380,987,2026-02-15,1,74.5,819,130.0,2,300,5,108.3
16381,951,2026-02-15,1,73.0,802,121.0,1,1550,6,51.8
16382,959,2026-02-15,1,73.6,809,132.0,3,500,7,150
16383,1019,2026-02-15,1,70.6,776,114.0,3,1950,13,97.2
16384,1000,2026-02-15,1,72.1,793,121.0,1,450,17,48.1
16385,985,2026-02-15,1,74.2,816,127.0,1,300,2,85.7
16386,1015,2026-02-15,1,80.3,883,121.0,1,50,9,96.5
16387,1029,2026-02-15,1,73.2,805,120.0,6,1350,3,81.3
16388,956,2026-02-09,1,84.8,636,111.0,1,1250,1,150
16389,958,2026-02-09,1,89.7,672,133.0,2,500,4,93.9
16390,935,2026-02-09,1,86.3,647,135.0,1,1000,10,
16391,963,2026-02-09,1,94.9,711,130.0,1,250,20,52.7
16392,959,2026-02-09,1,86.1,645,135.0,3,500,7,150
16393,923,2026-02-09,1,84.3,632,122.0,1,300,1,56.2
16394,946,2026-02-09,1,91.9,689,139.0,7,1500,19,30.6
16395,987,2026-02-09,1,87.9,659,123.0,2,300,5,108.3
16396,972,2026-02-09,1,87.7,657,128.0,1,450,6,73.1
16397,966,2026-02-09,1,93.1,698,118.0,1,550,3,74.9
16398,974,2026-02-09,1,90.8,680,104.0,1,500,11,30.3
16399,998,2026-02-09,1,95.4,715,130.0,3,1050,18,106.0
16400,989,2026-02-09,1,91.9,689,136.0,4,450,15,102.1
16401,1023,2026-02-13,1,74.9,137,102.0,1,1550,2,83.2
16402,958,2026-02-13,1,79.3,145,107.0,2,500,4,93.9
16403,1018,2026-02-13,1,79.6,145,94.0,1,1400,4,53.1
16404,951,2026-02-13,1,82.4,151,102.0,1,1550,6,51.8
16405,964,2026-02-13,1,80.2,147,108.0,1,1500,13,33.4
16406,942,2026-02-13,1,68.8,126,106.0,1,1750,14,37.9
16407,1020,2026-02-13,1,73.2,134,,1,200,8,97.9
16408,925,2026-02-13,1,78.8,144,101.0,4,300,10,88.7
16409,962,2026-02-13,1,76.8,140,110.0,4,350,15,90.5
16410,985,2026-02-13,1,79.4,145,123.0,1,300,2,85.7
16411,942,2026-02-15,1,44.8,44,105.0,1,1750,14,37.9
16412,1028,2026-02-15,1,49.1,49,110.0,3,1650,20,40.9
16413,956,2026-02-15,1,43.9,43,97.0,1,1250,1,150
16414,924,2026-02-15,1,47.7,47,127.0,3,900,9,22.7
16415,948,2026-02-15,1,44.6,44,,4,1350,90,21.2
16416,961,2026-02-15,1,45.6,45,109.0,5,950,14,21.7
16417,943,2026-02-10,1,30.1,404,143.0,1,800,8,16.7
16418,985,2026-02-10,1,26.3,353,150.0,1,300,2,85.7
16419,997,2026-02-10,1,30.6,411,142.0,4,950,16,33.1
16420,927,2026-02-10,1,34.1,34,112.0,4,1250,17,81.9
16421,962,2026-02-10,1,31.8,31,105.0,4,350,15,90.5
16422,939,2026-02-10,1,37.3,37,117.0,1,600,6,31.1
16423,957,2026-02-10,1,23.9,23,107.0,3,750,10,19.9
16424,932,2026-02-14,1,46.9,117,107.0,2,1500,15,
16425,927,2026-02-14,1,39.6,99,116.0,4,1250,17,81.9
16426,981,2026-02-14,1,52.9,132,123.0,1,1200,14,22.0
16427,994,2026-02-14,1,43.4,108,98.0,4,2250,5,14.5
16428,953,2026-02-14,1,39.6,99,120.0,2,1750,1,16.5
16429,956,2026-02-14,1,50.7,126,103.0,1,1250,1,150
16430,995,2026-02-14,1,49.6,123,123.0,1,1700,20,27.6
16431,1017,2026-02-14,1,50.8,126,,3,200,13,16.9
16432,1019,2026-02-14,1,46.1,115,94.0,3,1950,13,97.2
16433,990,2026-02-14,1,56.1,916,145.0,1,500,6,31.2
16434,1004,2026-02-14,1,54.3,886,129.0,2,1100,22,36.2
16435,925,2026-02-14,1,54.2,885,120.0,4,300,10,88.7
16436,1012,2026-02-14,1,62.3,1017,,1,1250,9,20.8
16437,1015,2026-02-14,1,64.4,1051,135.0,1,50,9,96.5
16438,936,2026-02-14,1,59.0,963,152.0,1,400,11,88.2
16439,1008,2026-02-21,2,77.6,811,122.5,2,900,4,108.5
16440,1026,2026-02-21,1,27.5,220,105.0,1,600,19,22.9
16441,984,2026-02-21,1,25.6,204,126.0,1,250,41,
16442,958,2026-02-21,2,92.3,627,123.0,3,500,14,51.3
16443,1019,2026-02-21,1,30.2,241,110.0,4,1950,13,25.2
16444,1020,2026-02-21,1,22.9,183,119.0,2,200,8,15.3
16445,947,2026-02-21,1,30.6,244,107.0,1,1300,18,10.2
16446,990,2026-02-21,2,95.6,636,125.5,2,500,3,80.1
16447,953,2026-02-21,1,30.5,244,137.0,3,1750,1,12.7
16448,966,2026-02-21,1,27.0,216,128.0,2,550,17,28.8
16449,1017,2026-02-21,1,28.6,228,,4,200,13,9.5
16450,931,2026-02-21,1,33.7,269,143.0,1,650,15,39.0
16451,1029,2026-02-21,3,140.9,1533,131.0,7,1350,2,150
16452,987,2026-02-21,1,20.3,162,123.0,3,300,5,13.5
16453,925,2026-02-22,1,87.5,930,106.0,5,300,11,85.7
16454,1013,2026-02-22,1,91.9,977,110.0,1,1500,5,30.6
16455,955,2026-02-22,1,79.5,845,110.0,4,400,12,44.2
16456,969,2026-02-22,1,92.4,982,,1,450,6,63.5
16457,1004,2026-02-22,1,89.5,951,123.0,3,1100,7,101.5
16458,964,2026-02-22,1,94.9,1009,127.0,2,1500,13,39.5
16459,1023,2026-02-22,1,94.5,1004,116.0,2,1550,2,105.0
16460,975,2026-02-22,1,82.5,877,127.0,4,1700,8,39.3
16461,941,2026-02-22,1,92.2,980,138.0,1,1100,5,65.3
16462,1021,2026-02-22,1,90.6,963,141.0,1,800,20,
16463,942,2026-02-22,1,92.1,979,121.0,2,1750,18,30.7
16464,1025,2026-02-22,1,94.9,1009,124.0,1,500,1,118.2
16465,948,2026-02-22,1,93.0,988,,5,1350,20,44.3
16466,971,2026-02-17,1,49.8,398,136.0,1,200,44,
16467,966,2026-02-17,1,42.2,337,123.0,2,550,17,28.8
16468,931,2026-02-17,1,48.3,386,,1,650,15,39.0
16469,951,2026-02-17,1,49.1,392,117.0,2,1550,9,45.1
16470,960,2026-02-17,1,54.0,432,136.0,1,1300,8,18.0
16471,941,2026-02-21,1,64.5,387,126.0,1,1100,5,65.3
16472,1004,2026-02-21,1,62.7,376,117.0,3,1100,7,101.5
16473,963,2026-02-21,1,63.2,379,123.0,2,250,20,35.1
16474,1022,2026-02-21,1,65.1,390,126.0,1,2450,7,54.2
16475,991,2026-02-21,2,140.6,1278,121.0,1,1550,8,78.1
16476,983,2026-02-21,1,60.2,361,112.0,1,250,16,20.1
16477,927,2026-02-21,1,63.1,378,,5,1250,10,145.1
16478,1025,2026-02-21,2,117.8,1015,124.5,1,500,1,118.2
16479,1027,2026-02-21,1,60.7,364,115.0,1,1350,14,40.5
16480,957,2026-02-21,1,62.5,375,129.0,4,750,12,101.5
16481,993,2026-02-22,1,88.9,740,121.0,1,500,1,59.3
16482,945,2026-02-22,1,93.0,775,,2,1950,19,62.0
16483,1000,2026-02-22,1,89.0,741,117.0,2,450,17,59.3
16484,959,2026-02-22,1,88.5,737,145.0,4,500,7,98.3
16485,994,2026-02-22,1,90.7,755,114.0,5,2250,5,30.2
16486,936,2026-02-21,1,47.2,547,146.0,2,400,11,31.5
16487,1003,2026-02-21,1,40.1,465,128.0,1,200,16,34.0
16488,980,2026-02-21,1,46.2,535,118.0,1,1550,2,25.7
16489,925,2026-02-21,1,41.1,476,117.0,5,300,11,85.7
16490,969,2026-02-20,1,60.0,480,136.0,1,450,6,63.5
16491,927,2026-02-20,1,67.5,540,,5,1250,10,145.1
16492,923,2026-02-20,1,56.6,452,125.0,2,300,13,70.4
16493,957,2026-02-20,1,59.3,474,118.0,4,750,12,101.5
16494,922,2026-02-20,1,64.2,513,126.0,1,750,4,71.3
16495,981,2026-02-17,1,47.0,238,140.0,2,1200,14,19.6
16496,1003,2026-02-17,1,41.4,209,117.0,1,200,16,34.0
16497,943,2026-02-17,1,41.5,210,120.0,2,800,8,23.1
16498,990,2026-02-17,1,48.5,245,120.0,2,500,3,80.1
16499,951,2026-02-21,1,86.1,998,134.0,2,1550,9,45.1
16500,1012,2026-02-21,1,77.9,903,139.0,2,1250,9,26.0
16501,944,2026-02-21,1,74.5,864,126.0,1,450,50,
16502,923,2026-02-19,1,49.0,308,125.0,2,300,13,70.4
16503,1018,2026-02-19,1,46.6,293,111.0,2,1400,4,31.1
16504,988,2026-02-19,1,38.5,242,,1,800,6,25.7
16505,962,2026-02-19,1,55.4,349,132.0,5,350,15,46.2
16506,974,2026-02-19,1,41.1,258,110.0,2,500,11,13.7
16507,978,2026-02-19,1,37.2,234,108.0,1,2250,18,24.8
16508,1008,2026-02-19,1,52.6,331,111.0,2,900,4,108.5
16509,922,2026-02-25,1,52.4,576,127.0,2,750,15,150
16510,1029,2026-02-25,1,40.0,440,127.0,8,1350,2,44.4
16511,1012,2026-02-25,1,47.6,523,147.0,3,1250,17,44.3
16512,997,2026-02-25,1,46.9,515,144.0,1,950,16,15.6
16513,1018,2026-02-25,1,48.7,535,107.0,3,1400,16,95.1
16514,960,2026-02-25,1,43.2,475,,2,1300,5,69.9
