aanwezigheid_id,deelname_id,medewerker_id,activiteit_id,check_in_tijd,check_out_tijd,werkelijke_duur_min,geschatte_calorieen,hartslag_gem,hartslag_piek
17682,29963,964,2962,2026-02-13 07:05:00,2026-02-13 08:25:12,80.2,147,108,131
17683,29964,942,2962,2026-02-13 07:11:00,2026-02-13 08:19:48,68.8,126,106,138
17684,29965,1020,2962,2026-02-13 07:20:00,2026-02-13 08:33:12,73.2,134,,129
17685,29966,925,2962,2026-02-13 07:14:00,2026-02-13 08:32:48,78.8,144,101,131
17686,29967,962,2962,2026-02-13 07:26:00,2026-02-13 08:42:48,76.8,140,110,145
17687,29968,985,2962,2026-02-13 07:29:00,2026-02-13 08:48:24,79.4,145,123,133
17688,29986,942,2965,2026-02-15 09:23:00,2026-02-15 10:07:48,44.8,44,105,129
17689,29987,1028,2965,2026-02-15 09:13:00,2026-02-15 10:02:06,49.1,49,110,126
17690,29988,956,2965,2026-02-15 09:29:00,2026-02-15 10:12:54,43.9,43,97,119
17691,29989,955,2965,2026-02-15 09:26:00,2026-02-15 10:08:18,42.3,42,101,136
17692,29990,924,2965,2026-02-15 09:11:00,2026-02-15 09:58:42,47.7,47,127,
17693,29991,948,2965,2026-02-15 09:30:00,2026-02-15 10:14:36,44.6,44,,134
17694,29992,961,2965,2026-02-15 09:15:00,2026-02-15 10:00:36,45.6,45,109,123
17695,29993,943,2966,2026-02-10 18:07:00,2026-02-10 18:37:06,30.1,404,143,158
17696,29995,985,2966,2026-02-10 18:21:00,2026-02-10 18:47:18,26.3,353,150,162
17697,29996,997,2966,2026-02-10 18:15:00,2026-02-10 18:45:36,30.6,411,142,160
17698,29997,927,2967,2026-02-10 19:13:00,2026-02-10 19:47:06,34.1,34,112,144
17699,29998,962,2967,2026-02-10 19:11:00,2026-02-10 19:42:48,31.8,31,105,128
17700,29999,939,2967,2026-02-10 19:21:00,2026-02-10 19:58:18,37.3,37,117,146
17701,30000,957,2967,2026-02-10 19:27:00,2026-02-10 19:50:54,23.9,23,107,140
17702,30002,932,2968,2026-02-14 15:21:00,2026-02-14 16:07:54,46.9,117,107,
17703,30003,927,2968,2026-02-14 15:41:00,2026-02-14 16:20:36,39.6,99,116,137
17704,30005,981,2968,2026-02-14 15:28:00,2026-02-14 16:20:54,52.9,132,123,138
17705,30010,994,2968,2026-02-14 15:20:00,2026-02-14 16:03:24,43.4,108,98,127
17706,30011,953,2968,2026-02-14 15:25:00,2026-02-14 16:04:36,39.6,99,120,138
17707,30012,956,2968,2026-02-14 15:30:00,2026-02-14 16:20:42,50.7,126,103,
17708,30013,995,2968,2026-02-14 15:24:00,2026-02-14 16:13:36,49.6,123,123,153
17709,30014,1017,2968,2026-02-14 15:28:00,2026-02-14 16:18:48,50.8,126,,138
17710,30015,1019,2968,2026-02-14 15:39:00,2026-02-14 16:25:06,46.1,115,94,
17711,30031,990,2970,2026-02-14 10:15:00,2026-02-14 11:11:06,56.1,916,145,160
17712,30032,1004,2970,2026-02-14 10:12:00,2026-02-14 11:06:18,54.3,886,129,149
17713,30033,925,2970,2026-02-14 09:50:00,2026-02-14 10:44:12,54.2,885,120,144
17714,30035,1012,2970,2026-02-14 10:01:00,2026-02-14 11:03:18,62.3,1017,,175
17715,30037,1015,2970,2026-02-14 10:12:00,2026-02-14 11:16:24,64.4,1051,135,169
17716,30038,936,2970,2026-02-14 10:06:00,2026-02-14 11:05:00,59.0,963,152,165
17717,30052,1008,2973,2026-02-21 14:31:00,2026-02-21 14:55:30,24.5,196,121,
17718,30053,1026,2973,2026-02-21 14:29:00,2026-02-21 14:56:30,27.5,220,105,125
17719,30055,984,2973,2026-02-21 14:33:00,2026-02-21 14:58:36,25.6,204,126,151
17720,30056,958,2973,2026-02-21 14:25:00,2026-02-21 15:02:12,37.2,297,124,157
17721,30057,1019,2973,2026-02-21 14:28:00,2026-02-21 14:58:12,30.2,241,110,122
17722,30058,1020,2973,2026-02-21 14:40:00,2026-02-21 15:02:54,22.9,183,119,150
17723,30059,947,2973,2026-02-21 14:36:00,2026-02-21 15:06:36,30.6,244,107,117
17724,30060,990,2973,2026-02-21 14:20:00,2026-02-21 14:51:24,31.4,251,126,154
17725,30061,953,2973,2026-02-21 14:44:00,2026-02-21 15:14:30,30.5,244,137,154
17726,30064,966,2973,2026-02-21 14:27:00,2026-02-21 14:54:00,27.0,216,128,140
17727,30065,1017,2973,2026-02-21 14:44:00,2026-02-21 15:12:36,28.6,228,,145
17728,30066,931,2973,2026-02-21 14:44:00,2026-02-21 15:17:42,33.7,269,143,163
17729,30067,1029,2973,2026-02-21 14:33:00,2026-02-21 15:00:36,27.6,220,123,136
17730,30068,987,2973,2026-02-21 14:38:00,2026-02-21 14:58:18,20.3,162,123,135
17731,30091,925,2975,2026-02-22 15:04:00,2026-02-22 16:31:30,87.5,930,106,123
17732,30092,1013,2975,2026-02-22 14:59:00,2026-02-22 16:30:54,91.9,977,110,128
17733,30093,955,2975,2026-02-22 14:53:00,2026-02-22 16:12:30,79.5,845,110,131
17734,30094,969,2975,2026-02-22 15:02:00,2026-02-22 16:34:24,92.4,982,,140
17735,30095,1004,2975,2026-02-22 14:59:00,2026-02-22 16:28:30,89.5,951,123,139
17736,30097,964,2975,2026-02-22 15:11:00,2026-02-22 16:45:54,94.9,1009,127,157
17737,30098,1023,2975,2026-02-22 14:53:00,2026-02-22 16:27:30,94.5,1004,116,126
17738,30099,975,2975,2026-02-22 14:54:00,2026-02-22 16:16:30,82.5,877,127,160
17739,30100,941,2975,2026-02-22 15:12:00,2026-02-22 16:44:12,92.2,980,138,165
17740,30102,1021,2975,2026-02-22 15:10:00,2026-02-22 16:40:36,90.6,963,141,171
17741,30103,942,2975,2026-02-22 15:13:00,2026-02-22 16:45:06,92.1,979,121,156
17742,30104,1025,2975,2026-02-22 15:14:00,2026-02-22 16:48:54,94.9,1009,124,149
17743,30105,948,2975,2026-02-22 15:13:00,2026-02-22 16:46:00,93.0,988,,
17744,30114,971,2977,2026-02-17 12:11:00,2026-02-17 13:00:48,49.8,398,136,154
17745,30115,966,2977,2026-02-17 12:27:00,2026-02-17 13:09:12,42.2,337,123,133
17746,30117,931,2977,2026-02-17 12:27:00,2026-02-17 13:15:18,48.3,386,,173
17747,30120,951,2977,2026-02-17 12:22:00,2026-02-17 13:11:06,49.1,392,117,140
17748,30121,960,2977,2026-02-17 12:29:00,2026-02-17 13:23:00,54.0,432,136,169
17749,30122,941,2978,2026-02-21 10:25:00,2026-02-21 11:29:30,64.5,387,126,160
17750,30123,1004,2978,2026-02-21 10:34:00,2026-02-21 11:36:42,62.7,376,117,
17751,30124,963,2978,2026-02-21 10:20:00,2026-02-21 11:23:12,63.2,379,123,152
17752,30125,1022,2978,2026-02-21 10:36:00,2026-02-21 11:41:06,65.1,390,126,149
17753,30126,991,2978,2026-02-21 10:45:00,2026-02-21 11:47:48,62.8,376,,136
17754,30128,983,2978,2026-02-21 10:29:00,2026-02-21 11:29:12,60.2,361,112,143
17755,30129,927,2978,2026-02-21 10:40:00,2026-02-21 11:43:06,63.1,378,,153
17756,30130,1025,2978,2026-02-21 10:26:00,2026-02-21 11:28:42,62.7,376,121,145
17757,30131,958,2978,2026-02-21 10:27:00,2026-02-21 11:22:06,55.1,330,122,154
17758,30132,1027,2978,2026-02-21 10:45:00,2026-02-21 11:45:42,60.7,364,115,133
17759,30133,990,2978,2026-02-21 10:27:00,2026-02-21 11:31:12,64.2,385,125,146
17760,30134,957,2978,2026-02-21 10:22:00,2026-02-21 11:24:30,62.5,375,129,143
17761,30135,993,2979,2026-02-22 09:34:00,2026-02-22 11:02:54,88.9,740,121,136
17762,30136,945,2979,2026-02-22 09:34:00,2026-02-22 11:07:00,93.0,775,,139
17763,30137,1000,2979,2026-02-22 09:25:00,2026-02-22 10:54:00,89.0,741,117,148
17764,30138,959,2979,2026-02-22 09:34:00,2026-02-22 11:02:30,88.5,737,145,173
17765,30139,994,2979,2026-02-22 09:43:00,2026-02-22 11:13:42,90.7,755,114,131
17766,30141,936,2980,2026-02-21 10:05:00,2026-02-21 10:52:12,47.2,547,146,178
17767,30142,1003,2980,2026-02-21 10:13:00,2026-02-21 10:53:06,40.1,465,128,160
17768,30143,1008,2980,2026-02-21 09:52:00,2026-02-21 10:45:06,53.1,615,124,149
17769,30144,1029,2980,2026-02-21 10:07:00,2026-02-21 10:46:54,39.9,462,143,165
17770,30145,1025,2980,2026-02-21 10:07:00,2026-02-21 11:02:06,55.1,639,128,160
17771,30146,980,2980,2026-02-21 10:15:00,2026-02-21 11:01:12,46.2,535,118,
17772,30147,925,2980,2026-02-21 10:12:00,2026-02-21 10:53:06,41.1,476,117,127
17773,30156,969,2982,2026-02-20 08:00:00,2026-02-20 09:00:00,60.0,480,136,152
17774,30157,927,2982,2026-02-20 07:55:00,2026-02-20 09:02:30,67.5,540,,152
17775,30158,923,2982,2026-02-20 07:37:00,2026-02-20 08:33:36,56.6,452,125,140
17776,30159,957,2982,2026-02-20 07:44:00,2026-02-20 08:43:18,59.3,474,118,138
17777,30160,922,2982,2026-02-20 07:44:00,2026-02-20 08:48:12,64.2,513,126,147
17778,30182,981,2984,2026-02-17 07:38:00,2026-02-17 08:25:00,47.0,238,140,
17779,30183,1003,2984,2026-02-17 07:39:00,2026-02-17 08:20:24,41.4,209,117,143
17780,30185,943,2984,2026-02-17 07:53:00,2026-02-17 08:34:30,41.5,210,120,148
17781,30186,990,2984,2026-02-17 07:56:00,2026-02-17 08:44:30,48.5,245,120,
17782,30188,951,2985,2026-02-21 15:08:00,2026-02-21 16:34:06,86.1,998,134,157
17783,30189,1012,2985,2026-02-21 15:00:00,2026-02-21 16:17:54,77.9,903,139,159
17784,30190,1029,2985,2026-02-21 14:59:00,2026-02-21 16:12:24,73.4,851,127,150
17785,30191,991,2985,2026-02-21 15:04:00,2026-02-21 16:21:48,77.8,902,121,146
17786,30194,944,2985,2026-02-21 15:02:00,2026-02-21 16:16:30,74.5,864,126,138
17787,30209,923,2987,2026-02-19 18:41:00,2026-02-19 19:30:00,49.0,308,125,153
17788,30211,1018,2987,2026-02-19 18:59:00,2026-02-19 19:45:36,46.6,293,111,134
17789,30212,988,2987,2026-02-19 18:49:00,2026-02-19 19:27:30,38.5,242,,136
17790,30213,962,2987,2026-02-19 18:53:00,2026-02-19 19:48:24,55.4,349,132,161
17791,30214,974,2987,2026-02-19 18:54:00,2026-02-19 19:35:06,41.1,258,110,139
17792,30215,978,2987,2026-02-19 18:50:00,2026-02-19 19:27:12,37.2,234,108,140
17793,30216,1008,2987,2026-02-19 18:36:00,2026-02-19 19:28:36,52.6,331,111,138
17794,30217,922,2988,2026-02-25 17:08:00,2026-02-25 18:00:24,52.4,576,127,144
17795,30219,1029,2988,2026-02-25 17:15:00,2026-02-25 17:55:00,40.0,440,127,154
17796,30220,1012,2988,2026-02-25 16:51:00,2026-02-25 17:38:36,47.6,523,147,163
17797,30221,997,2988,2026-02-25 16:55:00,2026-02-25 17:41:54,46.9,515,144,163
17798,30223,1018,2988,2026-02-25 16:54:00,2026-02-25 17:42:42,48.7,535,107,130
17799,30224,960,2988,2026-02-25 17:03:00,2026-02-25 17:46:12,43.2,475,,157
17800,30225,952,2988,2026-02-25 16:58:00,2026-02-25 17:44:18,46.3,509,122,149
17801,30226,959,2988,2026-02-25 17:13:00,2026-02-25 17:48:36,35.6,391,135,155
17802,30227,947,2989,2026-02-28 09:22:00,2026-02-28 10:35:36,73.6,588,118,138
17803,30228,966,2989,2026-02-28 09:18:00,2026-02-28 10:29:00,71.0,568,136,164
17804,30229,994,2989,2026-02-28 09:20:00,2026-02-28 10:31:00,71.0,568,113,131
17805,30230,991,2989,2026-02-28 09:13:00,2026-02-28 10:32:00,79.0,632,113,125
17806,30231,989,2989,2026-02-28 09:09:00,2026-02-28 10:28:06,79.1,632,130,153
17807,30233,1020,2989,2026-02-28 09:08:00,2026-02-28 10:21:24,73.4,587,,165
17808,30235,993,2989,2026-02-28 09:20:00,2026-02-28 10:27:00,67.0,536,117,152
17809,30236,960,2989,2026-02-28 09:29:00,2026-02-28 10:43:00,74.0,592,134,154
17810,30237,980,2989,2026-02-28 09:06:00,2026-02-28 10:21:00,75.0,600,110,
17811,30268,969,2992,2026-02-26 12:45:00,2026-02-26 14:13:24,88.4,736,,142
17812,30270,994,2992,2026-02-26 12:40:00,2026-02-26 14:06:24,86.4,720,106,129
17813,30271,995,2992,2026-02-26 12:43:00,2026-02-26 14:12:24,89.4,745,,144
17814,30272,927,2993,2026-02-24 08:00:00,2026-02-24 09:18:18,78.3,652,,155
17815,30273,957,2993,2026-02-24 07:49:00,2026-02-24 09:04:06,75.1,625,123,148
17816,30274,963,2993,2026-02-24 08:00:00,2026-02-24 09:19:18,79.3,660,129,
17817,30276,989,2993,2026-02-24 07:41:00,2026-02-24 09:03:48,82.8,690,129,163
17818,30277,977,2993,2026-02-24 07:45:00,2026-02-24 08:57:42,72.7,605,116,138
17819,30278,973,2993,2026-02-24 07:52:00,2026-02-24 09:16:54,84.9,707,110,141
17820,30279,921,2993,2026-02-24 07:44:00,2026-02-24 08:54:48,70.8,590,128,162
17821,30280,939,2993,2026-02-24 07:42:00,2026-02-24 08:52:24,70.4,586,131,150
17822,30281,958,2993,2026-02-24 07:50:00,2026-02-24 09:10:54,80.9,674,134,161
17823,30282,1008,2993,2026-02-24 07:46:00,2026-02-24 08:58:42,72.7,605,,147
17824,30283,1016,2993,2026-02-24 07:36:00,2026-02-24 08:45:36,69.6,580,,139
17825,30284,935,2993,2026-02-24 08:00:00,2026-02-24 09:12:36,72.6,605,136,153
17826,30285,994,2993,2026-02-24 07:57:00,2026-02-24 09:15:54,78.9,657,114,124
17827,30287,928,2994,2026-03-01 14:24:00,2026-03-01 15:01:00,37.0,92,119,147
17828,30288,979,2994,2026-03-01 14:29:00,2026-03-01 15:17:48,48.8,121,107,123
17829,30290,993,2994,2026-03-01 14:41:00,2026-03-01 15:28:18,47.3,118,,122
17830,30291,951,2994,2026-03-01 14:27:00,2026-03-01 15:13:00,46.0,115,109,134
17831,30292,963,2994,2026-03-01 14:25:00,2026-03-01 15:10:24,45.4,113,,145
17832,30293,977,2994,2026-03-01 14:32:00,2026-03-01 15:23:42,51.7,129,111,142
17833,30295,932,2994,2026-03-01 14:29:00,2026-03-01 15:10:00,41.0,102,112,138
17834,30296,930,2994,2026-03-01 14:26:00,2026-03-01 15:12:00,46.0,115,114,131
17835,30297,966,2994,2026-03-01 14:40:00,2026-03-01 15:22:48,42.8,106,111,130
17836,30298,1025,2994,2026-03-01 14:21:00,2026-03-01 15:16:30,55.5,138,115,141
17837,30299,975,2994,2026-03-01 14:43:00,2026-03-01 15:36:00,53.0,132,118,147
17838,30300,948,2994,2026-03-01 14:41:00,2026-03-01 15:20:24,39.4,98,113,138
17839,30301,1000,2994,2026-03-01 14:21:00,2026-03-01 15:12:00,51.0,127,105,115
17840,30302,999,2994,2026-03-01 14:20:00,2026-03-01 15:04:54,44.9,112,,132
17841,30304,942,2994,2026-03-01 14:20:00,2026-03-01 15:05:48,45.8,114,110,132
17842,30305,961,2995,2026-02-27 19:29:00,2026-02-27 19:57:06,28.1,28,,140
17843,30306,939,2995,2026-02-27 19:23:00,2026-02-27 19:44:36,21.6,21,113,132
17844,30307,987,2995,2026-02-27 19:11:00,2026-02-27 19:35:42,24.7,24,111,127
17845,30309,924,2995,2026-02-27 19:16:00,2026-02-27 19:51:06,35.1,35,118,135
17846,30310,945,2995,2026-02-27 19:26:00,2026-02-27 20:10:30,44.5,44,110,120
17847,30311,953,2995,2026-02-27 19:08:00,2026-02-27 19:29:36,21.6,21,112,141
17848,30312,993,2995,2026-02-27 19:09:00,2026-02-27 19:36:00,27.0,27,92,121
17849,30313,974,2995,2026-02-27 19:11:00,2026-02-27 19:43:48,32.8,32,95,111
17850,30314,936,2995,2026-02-27 19:19:00,2026-02-27 19:47:18,28.3,28,120,153
17851,30315,981,2996,2026-02-27 19:18:00,2026-02-27 20:54:24,96.4,1574,148,160
17852,30316,935,2996,2026-02-27 19:14:00,2026-02-27 20:56:36,102.6,1675,145,155
17853,30317,994,2996,2026-02-27 19:07:00,2026-02-27 20:38:30,91.5,1494,127,
17854,30318,931,2996,2026-02-27 19:17:00,2026-02-27 20:44:18,87.3,1425,,179
17855,30319,1026,2996,2026-02-27 19:18:00,2026-02-27 20:40:06,82.1,1340,125,136
17856,30320,989,2996,2026-02-27 19:12:00,2026-02-27 20:39:54,87.9,1435,145,163
17857,30321,922,2996,2026-02-27 19:24:00,2026-02-27 20:55:00,91.0,1486,130,152
17858,30322,973,2996,2026-02-27 19:30:00,2026-02-27 20:57:54,87.9,1435,127,149
17859,30323,1018,2996,2026-02-27 19:10:00,2026-02-27 20:43:54,93.9,1533,117,143
17860,30324,961,2997,2026-02-28 11:02:00,2026-02-28 11:23:24,21.4,235,131,160
17861,30326,958,2997,2026-02-28 11:11:00,2026-02-28 11:39:00,28.0,308,129,158
17862,30327,1028,2997,2026-02-28 10:53:00,2026-02-28 11:24:18,31.3,344,127,162
17863,30328,964,2997,2026-02-28 11:11:00,2026-02-28 11:41:54,30.9,339,,154
17864,30329,946,2997,2026-02-28 10:52:00,2026-02-28 11:21:42,29.7,326,137,160
17865,30330,931,2997,2026-02-28 11:03:00,2026-02-28 11:30:54,27.9,306,141,173
17866,30331,975,2997,2026-02-28 10:53:00,2026-02-28 11:19:48,26.8,294,137,160
17867,30332,987,2998,2026-03-01 09:29:00,2026-03-01 10:46:18,77.3,708,125,156
17868,30333,924,2998,2026-03-01 09:16:00,2026-03-01 10:39:42,83.7,767,128,
17869,30335,965,2998,2026-03-01 09:23:00,2026-03-01 10:38:12,75.2,689,103,137
17870,30336,955,2998,2026-03-01 09:24:00,2026-03-01 10:45:24,81.4,746,118,132
17871,30337,939,2998,2026-03-01 09:23:00,2026-03-01 10:34:54,71.9,659,131,161
17872,30338,972,2998,2026-03-01 09:07:00,2026-03-01 10:21:36,74.6,683,121,133
17873,30340,935,2999,2026-02-23 18:57:00,2026-02-23 20:19:12,82.2,616,137,148
17874,30341,926,2999,2026-02-23 18:36:00,2026-02-23 20:11:36,95.6,717,,156
17875,30342,989,2999,2026-02-23 18:38:00,2026-02-23 20:05:00,87.0,652,131,
17876,30343,1008,2999,2026-02-23 18:56:00,2026-02-23 20:30:18,94.3,707,,144
17877,30344,981,2999,2026-02-23 18:43:00,2026-02-23 20:13:48,90.8,680,142,159
17878,30345,957,2999,2026-02-23 18:43:00,2026-02-23 20:04:12,81.2,609,,142
17879,30346,965,2999,2026-02-23 18:49:00,2026-02-23 20:22:30,93.5,701,107,136
17880,30348,993,2999,2026-02-23 18:43:00,2026-02-23 20:15:00,92.0,690,115,145
17881,30349,978,2999,2026-02-23 18:53:00,2026-02-23 20:22:06,89.1,668,123,149
17882,30350,1012,2999,2026-02-23 18:44:00,2026-02-23 20:09:24,85.4,640,137,164
17883,30352,927,2999,2026-02-23 18:56:00,2026-02-23 20:19:36,83.6,627,129,143
17884,30353,960,2999,2026-02-23 18:36:00,2026-02-23 20:08:24,92.4,693,142,163
17885,30361,961,3001,2026-02-23 17:01:00,2026-02-23 18:30:06,89.1,712,,148
17886,30362,966,3001,2026-02-23 17:12:00,2026-02-23 18:35:54,83.9,671,123,153
17887,30365,1009,3001,2026-02-23 17:10:00,2026-02-23 18:41:24,91.4,731,121,155
17888,30368,1020,3002,2026-03-04 18:07:00,2026-03-04 19:34:54,87.9,805,131,145
17889,30369,943,3002,2026-03-04 18:00:00,2026-03-04 19:33:48,93.8,859,130,165
17890,30370,923,3002,2026-03-04 18:13:00,2026-03-04 19:42:30,89.5,820,,
17891,30371,1022,3002,2026-03-04 18:14:00,2026-03-04 19:43:36,89.6,821,133,154
17892,30372,977,3002,2026-03-04 17:56:00,2026-03-04 19:26:30,90.5,829,122,146
17893,30373,1017,3002,2026-03-04 17:54:00,2026-03-04 19:20:54,86.9,796,104,131
17894,30374,1028,3002,2026-03-04 18:15:00,2026-03-04 19:47:12,92.2,845,137,153
17895,30376,926,3002,2026-03-04 18:00:00,2026-03-04 19:29:36,89.6,821,115,146
17896,30377,944,3002,2026-03-04 18:08:00,2026-03-04 19:46:18,98.3,901,119,151
17897,30378,1009,3002,2026-03-04 17:51:00,2026-03-04 19:18:00,87.0,797,125,153
17898,30379,980,3003,2026-03-03 17:24:00,2026-03-03 18:11:42,47.7,286,116,142
17899,30380,1004,3003,2026-03-03 17:20:00,2026-03-03 18:03:12,43.2,259,,135
17900,30381,1027,3003,2026-03-03 17:24:00,2026-03-03 18:16:00,52.0,312,,144
17901,30382,1018,3003,2026-03-03 17:18:00,2026-03-03 18:03:12,45.2,271,117,
17902,30383,953,3003,2026-03-03 17:19:00,2026-03-03 18:03:48,44.8,268,121,154
17903,30384,1009,3003,2026-03-03 17:17:00,2026-03-03 18:06:12,49.2,295,129,145
17904,30386,964,3003,2026-03-03 17:24:00,2026-03-03 18:06:30,42.5,255,123,136
17905,30387,1008,3003,2026-03-03 17:16:00,2026-03-03 18:04:42,48.7,292,,156
17906,30389,964,3004,2026-03-07 08:56:00,2026-03-07 09:54:30,58.5,296,113,
17907,30390,943,3004,2026-03-07 08:50:00,2026-03-07 09:51:18,61.3,310,121,136
17908,30391,942,3004,2026-03-07 08:53:00,2026-03-07 10:04:06,71.1,360,123,133
17909,30392,966,3004,2026-03-07 09:04:00,2026-03-07 10:10:42,66.7,337,127,162
17910,30393,952,3004,2026-03-07 09:11:00,2026-03-07 10:16:00,65.0,329,,146
17911,30394,1019,3004,2026-03-07 09:09:00,2026-03-07 10:11:24,62.4,316,109,141
17912,30395,927,3004,2026-03-07 09:12:00,2026-03-07 10:14:30,62.5,316,135,167
17913,30397,1016,3004,2026-03-07 09:12:00,2026-03-07 10:10:06,58.1,294,117,
17914,30402,930,3005,2026-03-06 18:30:00,2026-03-06 19:13:30,43.5,274,127,156
17915,30403,962,3005,2026-03-06 18:20:00,2026-03-06 19:12:12,52.2,328,126,139
17916,30405,1017,3005,2026-03-06 18:23:00,2026-03-06 19:11:30,48.5,305,104,134
17917,30407,972,3005,2026-03-06 18:38:00,2026-03-06 19:18:24,40.4,254,123,145
17918,30408,943,3005,2026-03-06 18:32:00,2026-03-06 19:17:00,45.0,283,128,158
17919,30409,945,3005,2026-03-06 18:25:00,2026-03-06 19:13:54,48.9,308,111,125
17920,30410,994,3005,2026-03-06 18:42:00,2026-03-06 19:29:42,47.7,300,106,118
17921,30427,995,3007,2026-03-03 16:59:00,2026-03-03 17:35:24,36.4,36,111,141
17922,30430,951,3007,2026-03-03 17:00:00,2026-03-03 17:46:30,46.5,46,103,
17923,30431,1000,3007,2026-03-03 17:12:00,2026-03-03 17:54:48,42.8,42,93,112
17924,30433,985,3007,2026-03-03 17:04:00,2026-03-03 17:53:30,49.5,49,115,136
17925,30434,991,3007,2026-03-03 17:09:00,2026-03-03 17:55:48,46.8,46,101,136
17926,30435,959,3007,2026-03-03 16:59:00,2026-03-03 17:42:36,43.6,43,116,
17927,30436,990,3008,2026-03-05 12:45:00,2026-03-05 13:25:42,40.7,447,,143
17928,30437,1028,3008,2026-03-05 12:46:00,2026-03-05 13:32:12,46.2,508,130,155
17929,30440,957,3008,2026-03-05 12:40:00,2026-03-05 13:25:24,45.4,499,122,152
17930,30441,972,3008,2026-03-05 13:00:00,2026-03-05 13:41:54,41.9,460,136,
17931,30442,930,3008,2026-03-05 12:46:00,2026-03-05 13:28:00,42.0,462,137,157
17932,30459,974,3011,2026-03-04 18:30:00,2026-03-04 19:34:42,64.7,327,100,117
17933,30460,939,3011,2026-03-04 18:19:00,2026-03-04 19:15:36,56.6,286,123,133
17934,30461,1000,3011,2026-03-04 18:30:00,2026-03-04 19:30:24,60.4,306,110,140
17935,30462,993,3011,2026-03-04 18:22:00,2026-03-04 19:26:42,64.7,327,108,136
17936,30463,988,3011,2026-03-04 18:20:00,2026-03-04 19:20:12,60.2,305,128,158
17937,30464,969,3011,2026-03-04 18:19:00,2026-03-04 19:22:36,63.6,322,,134
17938,30466,1022,3011,2026-03-04 18:28:00,2026-03-04 19:26:54,58.9,298,119,139
17939,30468,993,3012,2026-03-03 12:12:00,2026-03-03 13:44:06,92.1,767,112,141
17940,30469,1008,3012,2026-03-03 12:03:00,2026-03-03 13:34:42,91.7,764,115,150
17941,30471,937,3012,2026-03-03 11:52:00,2026-03-03 13:18:06,86.1,717,140,155
17942,30472,972,3012,2026-03-03 12:03:00,2026-03-03 13:42:30,99.5,829,134,
17943,30473,1015,3012,2026-03-03 12:04:00,2026-03-03 13:29:42,85.7,714,132,162
17944,30474,941,3012,2026-03-03 11:51:00,2026-03-03 13:23:48,92.8,773,129,160
17945,30475,998,3012,2026-03-03 11:56:00,2026-03-03 13:24:54,88.9,740,128,159
17946,30476,966,3012,2026-03-03 11:50:00,2026-03-03 13:20:24,90.4,753,122,153
17947,30477,990,3012,2026-03-03 11:57:00,2026-03-03 13:31:12,94.2,785,136,150
17948,30478,1000,3012,2026-03-03 12:11:00,2026-03-03 13:35:18,84.3,702,112,126
17949,30479,936,3012,2026-03-03 12:00:00,2026-03-03 13:29:24,89.4,745,131,153
17950,30480,973,3012,2026-03-03 11:55:00,2026-03-03 13:28:36,93.6,779,,137
17951,30481,971,3012,2026-03-03 12:08:00,2026-03-03 13:38:48,90.8,756,131,
17952,30483,942,3012,2026-03-03 12:02:00,2026-03-03 13:33:12,91.2,760,126,140
17953,30484,987,3012,2026-03-03 12:01:00,2026-03-03 13:10:00,69.0,575,128,153
17954,30486,939,3012,2026-03-03 11:59:00,2026-03-03 13:35:42,96.7,805,137,161
17955,30498,978,3014,2026-03-12 12:00:00,2026-03-12 13:26:06,86.1,789,112,127
17956,30499,964,3014,2026-03-12 12:01:00,2026-03-12 13:34:18,93.3,855,128,144
17957,30500,942,3014,2026-03-12 12:05:00,2026-03-12 13:35:00,90.0,825,116,130
17958,30501,1020,3014,2026-03-12 11:53:00,2026-03-12 13:23:42,90.7,831,128,151
17959,30502,939,3014,2026-03-12 11:55:00,2026-03-12 13:29:36,94.6,867,,
17960,30503,1000,3014,2026-03-12 11:58:00,2026-03-12 13:30:12,92.2,845,,137
17961,30504,1018,3014,2026-03-12 11:52:00,2026-03-12 13:23:06,91.1,835,102,125
17962,30506,960,3014,2026-03-12 12:12:00,2026-03-12 13:44:00,92.0,843,129,158
17963,30507,922,3015,2026-03-14 09:15:00,2026-03-14 10:13:54,58.9,647,127,137
17964,30508,973,3015,2026-03-14 09:04:00,2026-03-14 10:03:42,59.7,656,113,125
17965,30509,926,3016,2026-03-10 12:11:00,2026-03-10 13:06:48,55.8,351,119,144
17966,30510,1019,3016,2026-03-10 12:06:00,2026-03-10 13:11:00,65.0,409,103,136
17967,30511,943,3016,2026-03-10 11:58:00,2026-03-10 12:54:42,56.7,357,130,163
