ranglijst_id,organisatie_id,medewerker_id,week_startdatum,rang,totaal_punten,activiteiten_bijgewoond,actieve_minuten
3760,8,1679,2025-12-15,12,59,1,46
3761,8,1750,2025-12-15,13,59,1,46
3762,8,1572,2025-12-15,14,58,1,44
3763,8,1594,2025-12-15,15,58,1,44
3764,8,1602,2025-12-15,16,58,1,43
3765,8,1645,2025-12-15,17,58,1,43
3766,8,1665,2025-12-15,18,58,1,40
3767,8,1686,2025-12-15,19,58,1,42
3768,8,1697,2025-12-15,20,58,1,44
3769,8,1575,2025-12-22,1,60,1,50
3770,8,1758,2025-12-22,2,60,1,51
3771,8,1635,2025-12-22,3,59,1,49
3772,8,1752,2025-12-22,4,59,1,45
3773,8,1590,2025-12-22,5,58,1,44
3774,8,1711,2025-12-22,6,57,1,39
3775,8,1751,2025-12-22,7,57,1,38
3776,8,1665,2025-12-29,1,175,3,128
3777,8,1674,2025-12-29,2,136,2,181
3778,8,1571,2025-12-29,3,129,2,146
3779,8,1758,2025-12-29,4,125,2,126
3780,8,1566,2025-12-29,5,117,2,87
3781,8,1685,2025-12-29,6,117,2,86
3782,8,1568,2025-12-29,7,115,2,77
3783,8,1635,2025-12-29,8,73,1,118
3784,8,1681,2025-12-29,9,73,1,118
3785,8,1666,2025-12-29,10,72,1,112
3786,8,1632,2025-12-29,11,62,1,62
3787,8,1737,2025-12-29,12,62,1,60
3788,8,1676,2025-12-29,13,61,1,59
3789,8,1577,2025-12-29,14,60,1,50
3790,8,1605,2025-12-29,15,60,1,52
3791,8,1621,2025-12-29,16,60,1,53
3792,8,1636,2025-12-29,17,60,1,53
3793,8,1673,2025-12-29,18,60,1,54
3794,8,1692,2025-12-29,19,60,1,50
3795,8,1582,2025-12-29,20,59,1,45
3796,8,1757,2026-01-05,1,185,3,178
3797,8,1665,2026-01-05,2,133,2,166
3798,8,1589,2026-01-05,3,132,2,164
3799,8,1697,2026-01-05,4,129,2,147
3800,8,1730,2026-01-05,5,123,2,115
3801,8,1628,2026-01-05,6,121,2,105
3802,8,1645,2026-01-05,7,119,2,96
3803,8,1654,2026-01-05,8,117,2,85
3804,8,1596,2026-01-05,9,116,2,81
3805,8,1754,2026-01-05,10,114,2,70
3806,8,1642,2026-01-05,11,69,1,96
3807,8,1605,2026-01-05,12,68,1,94
3808,8,1609,2026-01-05,13,68,1,92
3809,8,1739,2026-01-05,14,68,1,93
3810,8,1692,2026-01-05,15,67,1,85
3811,8,1755,2026-01-05,16,67,1,85
3812,8,1582,2026-01-05,17,66,1,82
3813,8,1607,2026-01-05,18,66,1,80
3814,8,1592,2026-01-05,19,65,1,78
3815,8,1621,2026-01-05,20,65,1,78
3816,8,1579,2026-01-12,1,247,4,237
3817,8,1672,2026-01-12,2,193,3,217
3818,8,1684,2026-01-12,3,186,3,180
3819,8,1575,2026-01-12,4,184,3,173
3820,8,1589,2026-01-12,5,129,2,148
3821,8,1716,2026-01-12,6,129,2,148
3822,8,1632,2026-01-12,7,124,2,121
3823,8,1658,2026-01-12,8,124,2,124
3824,8,1665,2026-01-12,9,124,2,121
3825,8,1706,2026-01-12,10,124,2,121
3826,8,1711,2026-01-12,11,124,2,122
3827,8,1643,2026-01-12,12,123,2,115
3828,8,1674,2026-01-12,13,122,2,113
3829,8,1648,2026-01-12,14,121,2,105
3830,8,1700,2026-01-12,15,121,2,106
3831,8,1565,2026-01-12,16,68,1,92
3832,8,1736,2026-01-12,17,65,1,76
3833,8,1577,2026-01-12,18,64,1,74
3834,8,1581,2026-01-12,19,64,1,74
3835,8,1602,2026-01-12,20,64,1,74
3836,8,1737,2026-01-19,1,185,3,177
3837,8,1581,2026-01-19,2,170,3,104
3838,8,1730,2026-01-19,3,136,2,184
3839,8,1579,2026-01-19,4,135,2,177
3840,8,1635,2026-01-19,5,135,2,177
3841,8,1673,2026-01-19,6,131,2,158
3842,8,1628,2026-01-19,7,124,2,122
3843,8,1602,2026-01-19,8,123,2,117
3844,8,1621,2026-01-19,9,123,2,117
3845,8,1750,2026-01-19,10,122,2,113
3846,8,1589,2026-01-19,11,121,2,107
3847,8,1575,2026-01-19,12,75,1,129
3848,8,1700,2026-01-19,13,75,1,125
3849,8,1715,2026-01-19,14,74,1,120
3850,8,1583,2026-01-19,15,73,1,117
3851,8,1710,2026-01-19,16,73,1,118
3852,8,1742,2026-01-19,17,73,1,119
3853,8,1758,2026-01-19,18,73,1,118
3854,8,1658,2026-01-19,19,72,1,110
3855,8,1570,2026-01-19,20,71,1,109
3856,8,1614,2026-01-26,1,196,3,230
3857,8,1650,2026-01-26,2,133,2,166
3858,8,1739,2026-01-26,3,132,2,164
3859,8,1709,2026-01-26,4,128,2,140
3860,8,1697,2026-01-26,5,127,2,136
3861,8,1737,2026-01-26,6,127,2,138
3862,8,1596,2026-01-26,7,126,2,132
3863,8,1661,2026-01-26,8,126,2,131
3864,8,1736,2026-01-26,9,126,2,131
3865,8,1594,2026-01-26,10,125,2,129
3866,8,1590,2026-01-26,11,124,2,120
3867,8,1595,2026-01-26,12,124,2,123
3868,8,1665,2026-01-26,13,124,2,123
3869,8,1747,2026-01-26,14,124,2,121
3870,8,1734,2026-01-26,15,123,2,116
3871,8,1629,2026-01-26,16,71,1,107
3872,8,1581,2026-01-26,17,70,1,104
3873,8,1657,2026-01-26,18,69,1,99
3874,8,1623,2026-01-26,19,67,1,87
3875,8,1651,2026-01-26,20,67,1,86
3876,8,1660,2026-02-02,1,177,3,138
3877,8,1730,2026-02-02,2,177,3,137
3878,8,1602,2026-02-02,3,130,2,154
3879,8,1645,2026-02-02,4,123,2,115
3880,8,1566,2026-02-02,5,122,2,110
3881,8,1609,2026-02-02,6,122,2,113
3882,8,1621,2026-02-02,7,121,2,109
3883,8,1700,2026-02-02,8,121,2,108
3884,8,1658,2026-02-02,9,119,2,97
3885,8,1665,2026-02-02,10,118,2,93
3886,8,1589,2026-02-02,11,117,2,87
3887,8,1676,2026-02-02,12,117,2,88
3888,8,1594,2026-02-02,13,116,2,82
3889,8,1734,2026-02-02,14,116,2,81
3890,8,1583,2026-02-02,15,114,2,73
3891,8,1661,2026-02-02,16,114,2,74
3892,8,1709,2026-02-02,17,114,2,72
3893,8,1757,2026-02-02,18,113,2,69
3894,8,1575,2026-02-02,19,67,1,85
3895,8,1742,2026-02-02,20,67,1,87
3896,8,1676,2026-02-09,1,206,3,283
3897,8,1613,2026-02-09,2,199,3,245
3898,8,1647,2026-02-09,3,191,3,209
3899,8,1648,2026-02-09,4,133,2,168
3900,8,1748,2026-02-09,5,133,2,168
3901,8,1706,2026-02-09,6,132,2,163
3902,8,1570,2026-02-09,7,129,2,147
3903,8,1621,2026-02-09,8,129,2,145
3904,8,1594,2026-02-09,9,128,2,140
3905,8,1575,2026-02-09,10,127,2,136
3906,8,1602,2026-02-09,11,127,2,138
3907,8,1669,2026-02-09,12,127,2,137
3908,8,1672,2026-02-09,13,127,2,135
3909,8,1658,2026-02-09,14,126,2,133
3910,8,1620,2026-02-09,15,125,2,125
3911,8,1684,2026-02-09,16,125,2,129
3912,8,1623,2026-02-09,17,122,2,112
3913,8,1666,2026-02-09,18,122,2,114
3914,8,1737,2026-02-09,19,122,2,112
3915,8,1592,2026-02-09,20,120,2,102
3916,8,1583,2026-02-16,1,242,4,210
3917,8,1713,2026-02-16,2,233,4,169
3918,8,1614,2026-02-16,3,197,3,237
3919,8,1586,2026-02-16,4,188,3,192
3920,8,1658,2026-02-16,5,184,3,170
3921,8,1570,2026-02-16,6,182,3,164
3922,8,1594,2026-02-16,7,177,3,138
3923,8,1648,2026-02-16,8,133,2,167
3924,8,1710,2026-02-16,9,133,2,166
3925,8,1620,2026-02-16,10,131,2,156
3926,8,1739,2026-02-16,11,130,2,151
3927,8,1700,2026-02-16,12,129,2,145
3928,8,1592,2026-02-16,13,128,2,140
3929,8,1605,2026-02-16,14,128,2,140
3930,8,1706,2026-02-16,15,127,2,136
3931,8,1629,2026-02-16,16,124,2,124
3932,8,1650,2026-02-16,17,124,2,123
3933,8,1571,2026-02-16,18,123,2,118
3934,8,1737,2026-02-16,19,123,2,116
3935,8,1661,2026-02-16,20,120,2,104
3936,8,1639,2026-02-23,1,178,3,142
3937,8,1758,2026-02-23,2,177,3,139
3938,8,1570,2026-02-23,3,128,2,140
3939,8,1647,2026-02-23,4,127,2,137
3940,8,1594,2026-02-23,5,125,2,125
3941,8,1623,2026-02-23,6,124,2,124
3942,8,1657,2026-02-23,7,124,2,121
3943,8,1661,2026-02-23,8,124,2,120
3944,8,1757,2026-02-23,9,124,2,124
3945,8,1609,2026-02-23,10,121,2,108
3946,8,1627,2026-02-23,11,117,2,85
3947,8,1563,2026-02-23,12,115,2,77
3948,8,1690,2026-02-23,13,115,2,77
3949,8,1709,2026-02-23,14,115,2,75
3950,8,1571,2026-02-23,15,111,2,57
3951,8,1585,2026-02-23,16,111,2,58
3952,8,1744,2026-02-23,17,67,1,85
3953,8,1621,2026-02-23,18,66,1,82
3954,8,1625,2026-02-23,19,66,1,80
3955,8,1638,2026-02-23,20,66,1,84
3956,8,1713,2026-03-02,1,250,4,254
3957,8,1757,2026-03-02,2,200,3,251
3958,8,1575,2026-03-02,3,190,3,200
3959,8,1606,2026-03-02,4,190,3,200
3960,8,1759,2026-03-02,5,187,3,187
3961,8,1590,2026-03-02,6,186,3,183
3962,8,1636,2026-03-02,7,132,2,164
3963,8,1581,2026-03-02,8,131,2,157
3964,8,1617,2026-03-02,9,131,2,159
3965,8,1571,2026-03-02,10,130,2,153
3966,8,1686,2026-03-02,11,128,2,141
3967,8,1719,2026-03-02,12,128,2,142
3968,8,1639,2026-03-02,13,127,2,136
3969,8,1609,2026-03-02,14,126,2,130
3970,8,1674,2026-03-02,15,126,2,130
3971,8,1733,2026-03-02,16,126,2,130
3972,8,1711,2026-03-02,17,125,2,129
3973,8,1621,2026-03-02,18,123,2,118
3974,8,1681,2026-03-02,19,122,2,113
3975,8,1572,2026-03-02,20,121,2,105
3976,8,1592,2026-03-09,1,271,4,357
3977,8,1692,2026-03-09,2,270,4,351
3978,8,1654,2026-03-09,3,192,3,210
3979,8,1655,2026-03-09,4,189,3,197
3980,8,1734,2026-03-09,5,188,3,194
3981,8,1700,2026-03-09,6,184,3,173
3982,8,1567,2026-03-09,7,183,3,166
3983,8,1564,2026-03-09,8,142,2,210
3984,8,1586,2026-03-09,9,140,2,203
3985,8,1648,2026-03-09,10,139,2,195
3986,8,1739,2026-03-09,11,139,2,196
3987,8,1752,2026-03-09,12,137,2,185
3988,8,1635,2026-03-09,13,136,2,181
3989,8,1587,2026-03-09,14,135,2,178
3990,8,1566,2026-03-09,15,131,2,156
3991,8,1606,2026-03-09,16,131,2,158
3992,8,1748,2026-03-09,17,131,2,159
3993,8,1672,2026-03-09,18,130,2,152
3994,8,1691,2026-03-09,19,130,2,154
3995,8,1708,2026-03-09,20,130,2,152
3996,8,1642,2026-03-16,1,246,4,232
3997,8,1650,2026-03-16,2,245,4,225
3998,8,1607,2026-03-16,3,244,4,222
3999,8,1714,2026-03-16,4,188,3,192
4000,8,1719,2026-03-16,5,187,3,189
4001,8,1654,2026-03-16,6,185,3,178
4002,8,1571,2026-03-16,7,178,3,142
4003,8,1645,2026-03-16,8,178,3,142
4004,8,1681,2026-03-16,9,176,3,132
4005,8,1710,2026-03-16,10,134,2,170
4006,8,1733,2026-03-16,11,130,2,153
4007,8,1655,2026-03-16,12,128,2,140
4008,8,1577,2026-03-16,13,126,2,131
4009,8,1605,2026-03-16,14,126,2,133
4010,8,1609,2026-03-16,15,126,2,132
4011,8,1711,2026-03-16,16,126,2,131
4012,8,1705,2026-03-16,17,125,2,125
4013,8,1747,2026-03-16,18,125,2,125
4014,8,1620,2026-03-16,19,122,2,111
4015,8,1648,2026-03-16,20,122,2,112
4016,8,1593,2026-03-23,1,250,4,253
4017,8,1754,2026-03-23,2,248,4,243
4018,8,1676,2026-03-23,3,199,3,248
4019,8,1601,2026-03-23,4,198,3,240
4020,8,1666,2026-03-23,5,196,3,231
4021,8,1651,2026-03-23,6,193,3,219
4022,8,1617,2026-03-23,7,192,3,213
4023,8,1640,2026-03-23,8,191,3,207
4024,8,1733,2026-03-23,9,191,3,205
4025,8,1594,2026-03-23,10,189,3,196
4026,8,1621,2026-03-23,11,182,3,164
4027,8,1739,2026-03-23,12,179,3,148
4028,8,1627,2026-03-23,13,136,2,184
4029,8,1717,2026-03-23,14,135,2,175
4030,8,1613,2026-03-23,15,131,2,157
4031,8,1636,2026-03-23,16,130,2,150
4032,8,1600,2026-03-23,17,129,2,149
4033,8,1673,2026-03-23,18,129,2,149
4034,8,1619,2026-03-23,19,128,2,144
4035,8,1628,2026-03-23,20,127,2,138
4036,8,1572,2026-03-30,1,377,6,388
4037,8,1596,2026-03-30,2,317,5,339
4038,8,1734,2026-03-30,3,313,5,317
4039,8,1613,2026-03-30,4,310,5,302
4040,8,1672,2026-03-30,5,246,4,230
4041,8,1737,2026-03-30,6,245,4,226
4042,8,1587,2026-03-30,7,203,3,268
4043,8,1583,2026-03-30,8,195,3,229
4044,8,1692,2026-03-30,9,181,3,157
4045,8,1590,2026-03-30,10,179,3,146
4046,8,1637,2026-03-30,11,179,3,148
4047,8,1646,2026-03-30,12,170,3,101
4048,8,1689,2026-03-30,13,137,2,188
4049,8,1599,2026-03-30,14,134,2,172
4050,8,1662,2026-03-30,15,134,2,174
4051,8,1676,2026-03-30,16,133,2,167
4052,8,1700,2026-03-30,17,133,2,167
4053,8,1570,2026-03-30,18,132,2,162
4054,8,1729,2026-03-30,19,131,2,157
4055,8,1718,2026-03-30,20,127,2,138
4056,8,1738,2026-04-06,1,197,3,237
4057,8,1694,2026-04-06,2,195,3,229
4058,8,1752,2026-04-06,3,194,3,221
4059,8,1593,2026-04-06,4,189,3,197
4060,8,1628,2026-04-06,5,176,3,130
4061,8,1629,2026-04-06,6,175,3,129
4062,8,1733,2026-04-06,7,174,3,122
4063,8,1753,2026-04-06,8,141,2,205
4064,8,1590,2026-04-06,9,134,2,170
4065,8,1719,2026-04-06,10,133,2,167
4066,8,1605,2026-04-06,11,132,2,161
4067,8,1713,2026-04-06,12,132,2,162
4068,8,1566,2026-04-06,13,131,2,159
4069,8,1579,2026-04-06,14,130,2,154
4070,8,1627,2026-04-06,15,127,2,136
4071,8,1619,2026-04-06,16,126,2,131
4072,8,1669,2026-04-06,17,126,2,134
4073,8,1743,2026-04-06,18,126,2,130
4074,8,1661,2026-04-06,19,123,2,118
4075,8,1747,2026-04-06,20,123,2,119
4076,8,1684,2026-04-13,1,313,5,317
4077,8,1593,2026-04-13,2,255,4,279
4078,8,1605,2026-04-13,3,252,4,261
4079,8,1713,2026-04-13,4,250,4,252
4080,8,1698,2026-04-13,5,246,4,234
4081,8,1613,2026-04-13,6,200,3,251
4082,8,1567,2026-04-13,7,193,3,217
4083,8,1614,2026-04-13,8,192,3,214
4084,8,1615,2026-04-13,9,192,3,211
4085,8,1667,2026-04-13,10,192,3,213
4086,8,1563,2026-04-13,11,187,3,189
4087,8,1755,2026-04-13,12,145,2,228
4088,8,1751,2026-04-13,13,144,2,220
4089,8,1701,2026-04-13,14,143,2,218
4090,8,1694,2026-04-13,15,142,2,214
4091,8,1621,2026-04-13,16,137,2,188
4092,8,1628,2026-04-13,17,135,2,177
4093,8,1716,2026-04-13,18,135,2,175
4094,8,1660,2026-04-13,19,134,2,172
4095,8,1588,2026-04-13,20,133,2,169
4096,8,1601,2026-04-20,1,327,5,385
4097,8,1588,2026-04-20,2,254,4,270
4098,8,1666,2026-04-20,3,251,4,255
4099,8,1750,2026-04-20,4,248,4,240
4100,8,1741,2026-04-20,5,243,4,215
4101,8,1602,2026-04-20,6,236,4,183
4102,8,1665,2026-04-20,7,196,3,233
4103,8,1738,2026-04-20,8,195,3,226
4104,8,1615,2026-04-20,9,191,3,208
4105,8,1730,2026-04-20,10,191,3,206
4106,8,1754,2026-04-20,11,189,3,198
4107,8,1637,2026-04-20,12,186,3,181
4108,8,1673,2026-04-20,13,185,3,179
4109,8,1568,2026-04-20,14,184,3,174
4110,8,1633,2026-04-20,15,184,3,170
4111,8,1705,2026-04-20,16,183,3,165
4112,8,1580,2026-04-20,17,182,3,164
4113,8,1585,2026-04-20,18,180,3,150
4114,8,1716,2026-04-20,19,179,3,147
4115,8,1759,2026-04-20,20,179,3,148
4116,8,1647,2026-04-27,1,306,5,280
4117,8,1712,2026-04-27,2,250,4,252
4118,8,1737,2026-04-27,3,250,4,252
4119,8,1694,2026-04-27,4,248,4,240
4120,8,1668,2026-04-27,5,245,4,226
4121,8,1751,2026-04-27,6,202,3,264
4122,8,1738,2026-04-27,7,196,3,232
4123,8,1614,2026-04-27,8,194,3,222
4124,8,1691,2026-04-27,9,194,3,224
4125,8,1645,2026-04-27,10,192,3,214
4126,8,1635,2026-04-27,11,189,3,196
4127,8,1754,2026-04-27,12,189,3,199
4128,8,1615,2026-04-27,13,187,3,189
4129,8,1616,2026-04-27,14,186,3,183
4130,8,1733,2026-04-27,15,186,3,182
4131,8,1750,2026-04-27,16,186,3,181
4132,8,1601,2026-04-27,17,185,3,179
4133,8,1666,2026-04-27,18,183,3,168
4134,8,1741,2026-04-27,19,183,3,165
4135,8,1758,2026-04-27,20,183,3,168
4136,9,1830,2025-11-03,1,208,3,292
4137,9,1787,2025-11-03,2,196,3,233
4138,9,1842,2025-11-03,3,188,3,191
4139,9,1906,2025-11-03,4,135,2,176
4140,9,1831,2025-11-03,5,133,2,165
4141,9,1877,2025-11-03,6,133,2,168
4142,9,1807,2025-11-03,7,129,2,147
4143,9,1820,2025-11-03,8,126,2,131
4144,9,1895,2025-11-03,9,126,2,131
4145,9,1928,2025-11-03,10,126,2,131
4146,9,1855,2025-11-03,11,124,2,123
4147,9,1769,2025-11-03,12,121,2,106
4148,9,1783,2025-11-03,13,121,2,107
4149,9,1801,2025-11-03,14,121,2,108
4150,9,1812,2025-11-03,15,121,2,105
4151,9,1821,2025-11-03,16,120,2,101
4152,9,1923,2025-11-03,17,120,2,103
4153,9,1813,2025-11-03,18,74,1,122
4154,9,1916,2025-11-03,19,70,1,104
4155,9,1771,2025-11-03,20,68,1,91
4156,9,1869,2025-11-10,1,235,4,175
4157,9,1814,2025-11-10,2,191,3,206
4158,9,1863,2025-11-10,3,181,3,156
4159,9,1914,2025-11-10,4,181,3,158
4160,9,1887,2025-11-10,5,179,3,146
4161,9,1832,2025-11-10,6,134,2,170
4162,9,1906,2025-11-10,7,131,2,158
4163,9,1807,2025-11-10,8,125,2,129
4164,9,1821,2025-11-10,9,125,2,127
4165,9,1764,2025-11-10,10,124,2,121
4166,9,1820,2025-11-10,11,124,2,120
4167,9,1836,2025-11-10,12,122,2,111
4168,9,1776,2025-11-10,13,120,2,102
4169,9,1932,2025-11-10,14,115,2,76
4170,9,1804,2025-11-10,15,114,2,74
4171,9,1837,2025-11-10,16,113,2,68
4172,9,1892,2025-11-10,17,113,2,69
4173,9,1774,2025-11-10,18,112,2,64
4174,9,1829,2025-11-10,19,112,2,62
4175,9,1831,2025-11-10,20,111,2,57
4176,9,1784,2025-11-17,1,244,4,220
4177,9,1800,2025-11-17,2,239,4,195
4178,9,1771,2025-11-17,3,195,3,225
4179,9,1856,2025-11-17,4,189,3,199
4180,9,1875,2025-11-17,5,189,3,196
4181,9,1892,2025-11-17,6,188,3,190
4182,9,1908,2025-11-17,7,187,3,186
4183,9,1869,2025-11-17,8,185,3,176
4184,9,1915,2025-11-17,9,184,3,172
4185,9,1866,2025-11-17,10,182,3,164
4186,9,1845,2025-11-17,11,179,3,147
4187,9,1927,2025-11-17,12,128,2,140
4188,9,1899,2025-11-17,13,127,2,137
4189,9,1923,2025-11-17,14,127,2,139
4190,9,1769,2025-11-17,15,125,2,128
4191,9,1837,2025-11-17,16,125,2,126
4192,9,1761,2025-11-17,17,124,2,124
4193,9,1906,2025-11-17,18,124,2,121
4194,9,1922,2025-11-17,19,123,2,115
4195,9,1773,2025-11-17,20,122,2,112
4196,9,1920,2025-11-24,1,207,3,285
4197,9,1905,2025-11-24,2,191,3,207
4198,9,1813,2025-11-24,3,143,2,215
4199,9,1916,2025-11-24,4,143,2,216
4200,9,1914,2025-11-24,5,140,2,202
4201,9,1939,2025-11-24,6,140,2,202
4202,9,1915,2025-11-24,7,138,2,192
4203,9,1819,2025-11-24,8,135,2,175
4204,9,1899,2025-11-24,9,132,2,164
4205,9,1906,2025-11-24,10,129,2,149
4206,9,1786,2025-11-24,11,127,2,136
4207,9,1908,2025-11-24,12,125,2,128
4208,9,1783,2025-11-24,13,120,2,103
4209,9,1776,2025-11-24,14,117,2,89
4210,9,1933,2025-11-24,15,117,2,87
4211,9,1828,2025-11-24,16,76,1,134
4212,9,1787,2025-11-24,17,74,1,123
4213,9,1794,2025-11-24,18,74,1,122
4214,9,1814,2025-11-24,19,74,1,122
4215,9,1829,2025-11-24,20,74,1,123
4216,9,1863,2025-12-01,1,238,4,190
4217,9,1861,2025-12-01,2,192,3,213
4218,9,1932,2025-12-01,3,174,3,124
4219,9,1871,2025-12-01,4,170,3,100
4220,9,1888,2025-12-01,5,170,3,101
4221,9,1813,2025-12-01,6,136,2,181
4222,9,1788,2025-12-01,7,134,2,171
4223,9,1819,2025-12-01,8,132,2,162
4224,9,1916,2025-12-01,9,131,2,159
4225,9,1855,2025-12-01,10,130,2,150
4226,9,1914,2025-12-01,11,126,2,130
4227,9,1761,2025-12-01,12,125,2,125
4228,9,1846,2025-12-01,13,121,2,105
4229,9,1800,2025-12-01,14,120,2,104
4230,9,1866,2025-12-01,15,120,2,102
4231,9,1939,2025-12-01,16,120,2,103
4232,9,1776,2025-12-01,17,119,2,95
4233,9,1922,2025-12-01,18,118,2,90
4234,9,1771,2025-12-01,19,117,2,87
4235,9,1869,2025-12-01,20,117,2,88
4236,9,1877,2025-12-08,1,250,4,254
4237,9,1812,2025-12-08,2,189,3,197
4238,9,1920,2025-12-08,3,186,3,183
4239,9,1927,2025-12-08,4,132,2,164
4240,9,1869,2025-12-08,5,126,2,132
4241,9,1932,2025-12-08,6,126,2,131
4242,9,1923,2025-12-08,7,125,2,125
4243,9,1861,2025-12-08,8,123,2,117
4244,9,1782,2025-12-08,9,122,2,112
4245,9,1871,2025-12-08,10,121,2,109
4246,9,1800,2025-12-08,11,120,2,103
4247,9,1867,2025-12-08,12,120,2,101
4248,9,1838,2025-12-08,13,119,2,99
4249,9,1875,2025-12-08,14,119,2,99
4250,9,1905,2025-12-08,15,118,2,91
4251,9,1922,2025-12-08,16,117,2,86
4252,9,1771,2025-12-08,17,116,2,81
4253,9,1835,2025-12-08,18,115,2,79
4254,9,1863,2025-12-08,19,115,2,78
4255,9,1931,2025-12-08,20,114,2,72
4256,9,1785,2025-12-15,1,254,4,271
4257,9,1836,2025-12-15,2,186,3,181
4258,9,1794,2025-12-15,3,178,3,141
4259,9,1828,2025-12-15,4,174,3,120
4260,9,1916,2025-12-15,5,136,2,184
4261,9,1923,2025-12-15,6,136,2,182
4262,9,1775,2025-12-15,7,135,2,176
4263,9,1812,2025-12-15,8,134,2,172
4264,9,1899,2025-12-15,9,134,2,172
4265,9,1928,2025-12-15,10,131,2,158
4266,9,1783,2025-12-15,11,130,2,150
4267,9,1819,2025-12-15,12,129,2,145
4268,9,1922,2025-12-15,13,129,2,147
4269,9,1831,2025-12-15,14,128,2,144
4270,9,1761,2025-12-15,15,127,2,138
4271,9,1769,2025-12-15,16,127,2,136
4272,9,1782,2025-12-15,17,127,2,136
4273,9,1904,2025-12-15,18,126,2,132
4274,9,1908,2025-12-15,19,126,2,133
4275,9,1918,2025-12-15,20,126,2,131
4276,9,1895,2025-12-22,1,128,2,143
4277,9,1875,2025-12-22,2,125,2,129
4278,9,1783,2025-12-22,3,72,1,110
4279,9,1887,2025-12-22,4,72,1,111
4280,9,1905,2025-12-22,5,72,1,113
4281,9,1852,2025-12-22,6,71,1,107
4282,9,1787,2025-12-22,7,70,1,103
4283,9,1800,2025-12-22,8,70,1,103
4284,9,1814,2025-12-22,9,70,1,103
4285,9,1819,2025-12-22,10,70,1,101
4286,9,1830,2025-12-22,11,70,1,101
4287,9,1863,2025-12-22,12,70,1,101
4288,9,1918,2025-12-22,13,70,1,100
4289,9,1832,2025-12-22,14,69,1,97
4290,9,1861,2025-12-22,15,69,1,98
4291,9,1906,2025-12-22,16,69,1,99
4292,9,1933,2025-12-22,17,69,1,98
4293,9,1840,2025-12-22,18,68,1,90
4294,9,1842,2025-12-22,19,62,1,63
4295,9,1927,2025-12-22,20,60,1,51
4296,9,1816,2025-12-29,1,130,2,154
4297,9,1863,2025-12-29,2,130,2,151
4298,9,1782,2025-12-29,3,118,2,93
4299,9,1771,2025-12-29,4,117,2,86
4300,9,1869,2025-12-29,5,115,2,75
4301,9,1794,2025-12-29,6,68,1,93
4302,9,1841,2025-12-29,7,68,1,92
4303,9,1888,2025-12-29,8,68,1,92
4304,9,1919,2025-12-29,9,68,1,90
4305,9,1801,2025-12-29,10,63,1,65
4306,9,1817,2025-12-29,11,63,1,67
4307,9,1848,2025-12-29,12,63,1,65
4308,9,1761,2025-12-29,13,62,1,62
4309,9,1769,2025-12-29,14,62,1,60
4310,9,1775,2025-12-29,15,62,1,63
4311,9,1877,2025-12-29,16,62,1,60
4312,9,1918,2025-12-29,17,62,1,63
4313,9,1867,2025-12-29,18,61,1,56
4314,9,1871,2025-12-29,19,61,1,58
4315,9,1928,2025-12-29,20,61,1,58
4316,9,1868,2026-01-05,1,387,6,439
4317,9,1877,2026-01-05,2,309,5,296
4318,9,1889,2026-01-05,3,254,4,273
4319,9,1782,2026-01-05,4,228,4,142
4320,9,1841,2026-01-05,5,205,3,277
4321,9,1892,2026-01-05,6,202,3,262
4322,9,1835,2026-01-05,7,195,3,226
4323,9,1786,2026-01-05,8,184,3,171
4324,9,1828,2026-01-05,9,169,3,99
4325,9,1921,2026-01-05,10,140,2,203
4326,9,1773,2026-01-05,11,137,2,187
4327,9,1879,2026-01-05,12,137,2,189
4328,9,1812,2026-01-05,13,133,2,169
4329,9,1837,2026-01-05,14,133,2,166
4330,9,1787,2026-01-05,15,130,2,154
4331,9,1785,2026-01-05,16,129,2,147
4332,9,1855,2026-01-05,17,129,2,145
4333,9,1939,2026-01-05,18,129,2,145
4334,9,1875,2026-01-05,19,128,2,143
4335,9,1807,2026-01-05,20,122,2,114
4336,9,1764,2026-01-12,1,198,3,240
4337,9,1871,2026-01-12,2,190,3,200
4338,9,1877,2026-01-12,3,141,2,206
4339,9,1885,2026-01-12,4,140,2,204
4340,9,1784,2026-01-12,5,137,2,188
4341,9,1821,2026-01-12,6,136,2,180
4342,9,1766,2026-01-12,7,134,2,174
4343,9,1848,2026-01-12,8,134,2,173
4344,9,1902,2026-01-12,9,133,2,168
4345,9,1846,2026-01-12,10,132,2,161
4346,9,1841,2026-01-12,11,129,2,149
4347,9,1842,2026-01-12,12,128,2,144
4348,9,1863,2026-01-12,13,126,2,131
4349,9,1820,2026-01-12,14,125,2,127
4350,9,1771,2026-01-12,15,123,2,119
4351,9,1869,2026-01-12,16,122,2,111
4352,9,1923,2026-01-12,17,120,2,104
4353,9,1762,2026-01-12,18,73,1,119
4354,9,1831,2026-01-12,19,73,1,116
4355,9,1812,2026-01-12,20,72,1,110
4356,9,1908,2026-01-19,1,197,3,236
4357,9,1771,2026-01-19,2,190,3,204
4358,9,1855,2026-01-19,3,184,3,170
4359,9,1879,2026-01-19,4,183,3,167
4360,9,1922,2026-01-19,5,182,3,161
4361,9,1785,2026-01-19,6,130,2,154
4362,9,1931,2026-01-19,7,130,2,150
4363,9,1819,2026-01-19,8,128,2,143
4364,9,1811,2026-01-19,9,127,2,136
4365,9,1769,2026-01-19,10,126,2,131
